item_id,title,genre,release_date,popularity_score,quality_score,price,duration_minutes,language,rating_avg,rating_count
item_001314,User-friendly bi-directional throughput,History,2022-05-20,0.338,0.747,9.67,105,French,2.6,9329
item_001315,Multi-channeled systematic knowledgebase,Mystery,2023-01-09,0.248,0.583,7.3,108,Japanese,4.5,590
item_001316,Optimized bi-directional concept,Science Fiction,2023-12-03,0.225,0.665,26.87,154,English,3.1,7552
item_001317,Reactive impactful middleware,Horror,2019-05-16,0.011,1.0,9.64,57,English,3.0,3060
item_001318,Diverse national policy,Mystery,2020-06-05,0.065,0.507,11.27,55,German,3.5,1398
item_001319,Multi-channeled foreground neural-net,War,2025-11-29,0.233,0.72,0.0,161,Spanish,3.2,7995
item_001320,Inverse holistic installation,Action,2023-08-22,0.233,0.862,0.0,69,French,2.7,6487
item_001321,Optional uniform Graphic Interface,Music,2022-01-30,0.665,0.75,9.67,139,Spanish,3.6,4425
item_001322,Re-contextualized needs-based data-warehouse,Comedy,2019-10-01,0.336,0.437,29.68,142,Spanish,2.4,7120
item_001323,Reactive value-added extranet,Action,2019-08-07,0.248,0.545,11.41,80,English,2.6,669
item_001324,Organized local infrastructure,Crime,2015-12-31,0.173,0.687,12.43,114,English,2.5,3270
item_001325,Automated executive policy,Thriller,2016-02-28,0.29,0.61,0.0,98,English,3.3,9023
item_001326,Devolved exuding ability,Thriller,2019-01-01,0.03,0.565,24.18,62,French,4.3,6561
item_001327,Face-to-face didactic functionalities,War,2016-03-19,0.407,0.728,0.0,129,Spanish,2.3,1777
item_001328,Team-oriented even-keeled neural-net,Action,2021-02-09,0.055,1.0,4.65,118,Japanese,2.0,3884
item_001329,Re-engineered object-oriented collaboration,Adventure,2016-12-09,0.201,0.749,20.66,117,German,4.9,141
item_001330,Persevering heuristic collaboration,Romance,2017-05-19,0.157,0.808,14.92,102,German,2.2,7037
item_001331,Multi-lateral optimal encryption,Family,2018-04-30,0.169,0.729,18.9,160,Spanish,2.7,1894
item_001332,Innovative background orchestration,Fantasy,2019-12-30,0.37,0.671,0.0,93,German,2.6,1698
item_001333,Extended upward-trending archive,War,2023-03-27,0.496,0.633,18.71,78,Japanese,3.9,2446
item_001334,Polarized context-sensitive matrix,Family,2024-04-03,0.133,0.816,4.48,132,English,2.8,3158
item_001335,Team-oriented tangible orchestration,Crime,2024-03-11,0.471,0.606,0.0,139,English,3.8,1499
item_001336,Cross-platform radical project,Adventure,2019-01-01,0.495,0.684,12.02,164,French,4.1,3801
item_001337,Upgradable object-oriented implementation,Family,2016-10-12,0.139,0.931,10.74,152,English,3.5,856
item_001338,Centralized zero administration groupware,History,2019-06-23,0.415,0.594,4.18,123,French,4.8,6859
item_001339,Optional intangible capability,Family,2024-09-11,0.431,0.911,0.0,111,English,2.5,18
item_001340,Focused value-added projection,Adventure,2024-06-29,0.436,0.801,20.14,112,Spanish,2.9,4600
item_001341,Advanced scalable time-frame,Comedy,2022-04-27,0.306,0.616,13.49,94,German,3.1,4996
item_001342,Business-focused fault-tolerant moderator,Comedy,2016-05-29,0.392,0.736,0.0,54,English,4.0,2144
item_001343,Quality-focused non-volatile collaboration,Horror,2019-04-07,0.584,0.683,11.45,122,Japanese,3.6,6098
item_001344,Total directional collaboration,Family,2016-07-02,0.15,0.739,19.85,83,Japanese,3.2,1752
item_001345,Upgradable hybrid knowledge user,Crime,2023-07-12,0.232,0.883,19.25,60,English,3.8,3130
item_001346,Re-engineered motivating array,Drama,2018-03-21,0.507,1.0,21.43,55,English,4.8,5628
item_001347,Implemented zero tolerance infrastructure,History,2017-06-23,0.152,0.646,0.0,151,Spanish,3.6,2527
item_001348,Mandatory attitude-oriented leverage,Adventure,2021-09-17,0.226,0.932,4.7,137,Japanese,4.1,9190
item_001349,Business-focused neutral initiative,Music,2018-08-16,0.334,0.601,0.0,123,German,3.9,1933
item_001350,Open-architected motivating Internet solution,Romance,2023-09-26,0.201,0.931,2.95,137,Japanese,4.8,8265
item_001351,De-engineered well-modulated challenge,Action,2020-10-21,0.46,0.432,5.83,100,Spanish,2.9,9286
item_001352,Exclusive mobile infrastructure,Adventure,2022-07-09,0.383,0.892,0.0,78,German,3.5,8733
item_001353,Exclusive next generation pricing structure,War,2025-12-20,0.122,0.482,29.16,72,German,4.3,6303
item_001354,Progressive dynamic encryption,Western,2016-09-17,0.22,0.648,0.0,129,German,3.8,3400
item_001355,Vision-oriented intermediate Graphic Interface,Documentary,2022-11-05,0.437,0.856,1.09,176,Spanish,3.8,155
item_001356,Re-engineered background budgetary management,War,2022-09-18,0.313,0.323,14.2,164,French,2.9,3619
item_001357,Optimized high-level hardware,History,2017-11-25,0.132,0.733,21.53,171,English,2.5,757
item_001358,Monitored radical projection,Western,2016-03-28,0.614,1.0,0.0,90,French,2.1,2437
item_001359,Integrated composite hardware,Fantasy,2022-02-28,0.047,0.587,27.88,99,English,3.9,4089
item_001360,Organic regional circuit,Drama,2020-05-27,0.075,0.595,16.49,30,French,3.9,6057
item_001361,Focused dedicated software,Horror,2019-09-26,0.115,0.919,3.4,170,French,4.2,6700
item_001362,Versatile upward-trending artificial intelligence,History,2017-02-13,0.2,0.737,10.4,44,English,4.5,3602
item_001363,Business-focused dynamic process improvement,Fantasy,2025-04-07,0.191,0.623,0.0,75,French,4.9,8814
item_001364,Horizontal 24/7 Graphical User Interface,Comedy,2022-12-08,0.537,0.408,21.95,127,French,4.6,9911
item_001365,Customizable fault-tolerant knowledge user,Western,2020-09-16,0.332,0.612,0.0,82,German,2.7,4413
item_001366,Managed demand-driven support,Drama,2021-05-18,0.182,0.412,17.86,131,Spanish,3.3,7119
item_001367,Expanded needs-based model,Music,2023-07-03,0.388,0.604,5.29,152,English,3.5,7536
item_001368,Reactive mission-critical process improvement,Documentary,2023-04-19,0.655,0.782,0.0,75,Spanish,3.7,2965
item_001369,Digitized system-worthy standardization,History,2022-09-06,0.279,0.482,0.0,35,French,2.5,2921
item_001370,Multi-tiered optimal protocol,Mystery,2021-04-07,0.698,0.256,20.92,78,English,2.4,6996
item_001371,Function-based composite approach,Family,2018-11-02,0.356,0.644,0.0,146,German,2.3,8640
item_001372,Total regional flexibility,Crime,2016-07-11,0.215,0.867,22.07,33,Japanese,2.3,6301
item_001373,Streamlined 24/7 architecture,Action,2019-11-19,0.268,0.8,4.18,33,English,2.4,1379
item_001374,Future-proofed stable protocol,Fantasy,2019-08-07,0.285,0.567,5.13,33,English,4.9,1752
item_001375,Customer-focused 3rdgeneration frame,Western,2024-09-02,0.53,0.927,22.34,116,English,2.6,7881
item_001376,Streamlined human-resource emulation,Science Fiction,2025-10-18,0.101,0.564,24.64,108,French,3.4,4004
item_001377,Profound tertiary attitude,Adventure,2025-01-13,0.348,0.616,16.75,98,Japanese,2.4,739
item_001378,Pre-emptive radical monitoring,Comedy,2016-11-16,0.23,0.643,0.0,169,French,2.3,6814
item_001379,Exclusive motivating knowledgebase,Crime,2021-08-09,0.547,0.943,0.0,30,Spanish,2.1,7008
item_001380,Universal 3rdgeneration analyzer,Mystery,2018-06-21,0.252,0.477,5.26,103,Spanish,4.8,6313
item_001381,Progressive fault-tolerant groupware,Comedy,2020-11-23,0.198,0.914,15.25,58,Spanish,2.3,4627
item_001382,User-friendly cohesive adapter,Music,2019-06-19,0.309,0.745,3.2,115,English,3.1,1399
item_001383,Multi-channeled heuristic product,Adventure,2019-01-08,0.512,0.656,0.0,68,Spanish,3.3,5496
item_001384,Profit-focused even-keeled workforce,Documentary,2016-08-13,0.394,0.991,0.0,138,Spanish,4.7,4950
item_001385,Function-based human-resource algorithm,History,2025-06-09,0.588,0.981,11.09,56,French,4.7,6057
item_001386,Grass-roots directional collaboration,Fantasy,2019-06-01,0.242,0.698,24.5,49,English,4.6,2445
item_001387,Object-based stable challenge,Crime,2016-11-15,0.335,0.525,10.28,129,German,4.2,7848
item_001388,Multi-tiered multi-state service-desk,Animation,2022-02-14,0.09,0.736,0.0,58,Japanese,3.3,4572
item_001389,Self-enabling systemic emulation,Crime,2020-03-03,0.142,0.385,3.61,62,Spanish,4.3,5787
item_001390,Re-engineered coherent interface,Horror,2025-09-14,0.092,0.599,15.32,153,German,3.8,5473
item_001391,Robust full-range knowledge user,Crime,2021-06-02,0.436,0.837,24.25,92,German,3.3,8154
item_001392,Expanded solution-oriented challenge,Western,2021-10-22,0.096,0.283,0.0,166,German,3.6,3780
item_001393,Synergized dedicated challenge,Mystery,2019-02-01,0.129,0.706,0.0,51,Japanese,4.1,8643
item_001394,Triple-buffered multi-tasking challenge,Family,2020-04-19,0.09,1.0,21.38,90,French,2.0,291
item_001395,Visionary client-server projection,Music,2025-04-30,0.395,0.709,17.18,64,English,2.2,5733
item_001396,Diverse foreground architecture,Music,2021-07-27,0.399,0.304,25.6,65,French,3.4,9045
item_001397,Up-sized bottom-line contingency,Romance,2019-03-05,0.444,0.613,8.02,87,English,4.2,1930
item_001398,Digitized upward-trending algorithm,Crime,2023-08-27,0.238,0.478,0.0,126,English,4.1,6968
item_001399,Open-source incremental framework,Music,2020-06-05,0.231,1.0,0.0,43,English,4.0,1218
item_001400,Sharable user-facing focus group,Thriller,2017-07-08,0.087,0.729,0.0,70,English,2.4,2324
item_001401,Ergonomic bi-directional capacity,Animation,2017-11-04,0.521,0.321,8.1,33,Japanese,4.5,6833
item_001402,Virtual reciprocal pricing structure,Crime,2018-08-31,0.53,0.475,0.0,76,German,4.2,8651
item_001403,Re-contextualized reciprocal emulation,History,2021-12-17,0.252,0.887,14.63,116,German,4.3,226
item_001404,Focused systemic algorithm,History,2019-08-04,0.205,0.887,4.22,45,English,3.8,2853
item_001405,Team-oriented zero-defect matrices,War,2017-05-03,0.218,0.876,5.64,131,German,4.0,7453
item_001406,Robust methodical structure,Western,2022-06-29,0.668,0.639,21.62,96,Japanese,3.5,3734
item_001407,Enterprise-wide human-resource matrix,Romance,2020-09-25,0.315,0.552,28.0,99,English,3.6,2060
item_001408,Diverse content-based definition,Drama,2016-04-26,0.286,0.684,0.0,132,Japanese,2.2,6437
item_001409,Virtual 24/7 flexibility,Documentary,2025-07-02,0.269,0.871,24.84,173,Japanese,4.5,7684
item_001410,Face-to-face value-added secured line,Thriller,2025-11-18,0.219,0.945,0.0,110,German,4.5,2710
item_001411,Versatile demand-driven architecture,Adventure,2017-10-07,0.303,0.585,24.29,138,Spanish,2.8,1720
item_001412,Organic reciprocal matrix,Animation,2022-11-16,0.334,0.745,0.0,122,Japanese,4.3,5506
item_001413,Persevering dynamic interface,Action,2020-01-17,0.223,0.699,7.94,71,Japanese,2.3,3481
item_001414,Balanced real-time support,Action,2024-03-29,0.711,0.774,22.93,109,Spanish,3.7,540
item_001415,Up-sized foreground infrastructure,Family,2022-02-10,0.128,0.589,8.8,175,Japanese,2.1,7936
item_001416,User-friendly object-oriented policy,Adventure,2021-05-11,0.221,0.65,2.38,53,French,2.0,5853
item_001417,Stand-alone tertiary toolset,History,2016-05-19,0.217,0.59,28.79,158,Spanish,2.9,6410
item_001418,Customer-focused local knowledgebase,Music,2024-04-08,0.246,0.818,29.23,54,French,3.2,8260
item_001419,Balanced dynamic model,Comedy,2021-05-17,0.224,0.644,15.55,68,English,3.8,6270
item_001420,User-centric 6thgeneration open architecture,Thriller,2019-11-15,0.244,0.839,0.0,180,English,2.9,2492
item_001421,Virtual responsive application,Science Fiction,2017-11-23,0.205,0.899,0.0,50,English,4.9,3804
item_001422,Organic hybrid framework,Drama,2023-09-26,0.187,0.634,24.41,66,Spanish,5.0,8228
item_001423,Horizontal maximized concept,War,2020-03-22,0.157,0.558,29.77,163,French,3.3,2159
item_001424,Seamless actuating solution,Horror,2021-03-02,0.288,0.822,9.42,140,English,4.7,6360
item_001425,Digitized maximized project,Family,2020-07-07,0.727,0.432,0.0,83,Japanese,3.8,2506
item_001426,Up-sized motivating budgetary management,Thriller,2017-10-17,0.171,0.749,3.81,33,Spanish,4.3,5081
item_001427,Reduced tangible moratorium,Western,2017-05-08,0.207,0.717,26.15,52,German,2.3,5149
item_001428,Open-source fresh-thinking knowledge user,Documentary,2016-03-31,0.339,0.805,0.0,105,Spanish,2.2,9455
item_001429,Persevering optimizing structure,Music,2024-12-15,0.102,0.515,11.24,48,Spanish,4.1,7558
item_001430,Persevering background extranet,Fantasy,2019-03-28,0.192,0.359,0.0,151,French,4.3,7252
item_001431,Streamlined transitional utilization,Crime,2017-08-21,0.242,0.413,28.25,175,German,2.1,4706
item_001432,Upgradable bottom-line array,Mystery,2017-02-20,0.351,0.595,0.0,134,Japanese,4.8,2123
item_001433,Organized scalable hierarchy,Science Fiction,2016-11-06,0.675,1.0,0.0,123,Japanese,4.5,5148
item_001434,Triple-buffered human-resource superstructure,Music,2023-11-28,0.298,0.599,0.0,51,German,3.5,4316
item_001435,Profound reciprocal complexity,Adventure,2019-10-14,0.108,0.75,18.99,44,Spanish,4.1,9198
item_001436,Multi-tiered 6thgeneration throughput,Action,2017-09-15,0.091,0.62,5.47,56,French,3.1,9351
item_001437,Managed non-volatile protocol,Mystery,2024-08-16,0.012,0.838,25.75,87,German,4.6,1541
item_001438,Diverse client-server conglomeration,Music,2023-09-09,0.27,0.859,14.5,166,German,2.3,2963
item_001439,Business-focused intangible function,Comedy,2019-02-03,0.113,0.566,27.6,131,German,2.6,5395
item_001440,Visionary local forecast,Animation,2022-04-06,0.213,0.727,10.19,154,Spanish,4.1,7812
item_001441,Decentralized clear-thinking customer loyalty,Comedy,2016-01-12,0.141,0.827,9.06,39,Japanese,2.5,7709
item_001442,Virtual eco-centric access,Crime,2020-08-01,0.107,0.664,19.56,111,Japanese,2.1,9858
item_001443,Proactive needs-based workforce,Mystery,2016-01-21,0.119,0.85,2.8,122,German,4.9,3506
item_001444,Proactive disintermediate data-warehouse,Adventure,2021-11-20,0.16,0.619,7.12,35,German,2.8,2895
item_001445,Phased logistical installation,Animation,2020-06-01,0.26,0.739,5.1,100,German,2.2,7406
item_001446,Right-sized radical ability,Romance,2018-06-11,0.282,0.581,16.21,96,Spanish,4.5,1524
item_001447,Reactive even-keeled process improvement,Romance,2022-04-14,0.179,0.936,10.91,106,Spanish,2.6,6876
item_001448,Expanded actuating contingency,Thriller,2017-06-24,0.09,0.917,0.0,151,Japanese,4.1,2642
item_001449,Streamlined grid-enabled alliance,Romance,2017-06-14,0.236,0.684,11.28,176,German,4.5,9199
item_001450,Automated static orchestration,Drama,2024-05-18,0.32,0.665,3.25,178,Japanese,2.4,5195
item_001451,Innovative full-range array,Action,2016-06-27,0.128,0.375,0.0,68,German,4.8,8192
item_001452,Operative context-sensitive complexity,Horror,2022-09-20,0.291,0.725,0.0,59,German,2.8,70
item_001453,Seamless stable solution,Science Fiction,2022-12-30,0.461,0.749,0.0,62,German,3.9,9486
item_001454,Re-engineered zero tolerance open architecture,Comedy,2017-10-09,0.041,0.524,2.05,78,German,4.1,2731
item_001455,Persevering value-added paradigm,Mystery,2019-08-07,0.121,0.551,7.26,83,Spanish,4.9,9460
item_001456,Automated background throughput,Action,2018-12-28,0.159,0.991,0.0,124,French,2.0,5039
item_001457,Multi-layered homogeneous architecture,War,2023-08-01,0.192,1.0,24.74,61,German,3.9,7481
item_001458,Reactive asymmetric frame,Romance,2020-09-14,0.392,0.551,0.0,135,French,3.1,8897
item_001459,Decentralized system-worthy focus group,Romance,2019-04-16,0.134,0.342,16.16,115,English,4.8,7527
item_001460,Open-source multi-tasking database,Romance,2022-12-15,0.295,0.635,0.0,125,Spanish,3.7,2674
item_001461,Seamless analyzing benchmark,Western,2021-09-17,0.439,0.477,0.0,141,German,2.9,7177
item_001462,Self-enabling multi-tasking array,History,2020-10-31,0.342,0.739,21.35,55,English,4.4,1710
item_001463,Team-oriented real-time toolset,Animation,2025-11-10,0.059,0.808,19.83,135,English,3.5,8934
item_001464,Horizontal interactive portal,Comedy,2024-06-23,0.185,0.691,19.36,158,Japanese,4.4,4759
item_001465,Fundamental multi-tasking orchestration,Romance,2025-12-12,0.51,0.733,0.0,84,Spanish,4.3,9047
item_001466,Multi-channeled clear-thinking pricing structure,Mystery,2021-08-16,0.087,0.774,4.31,150,English,3.1,7611
item_001467,Programmable upward-trending product,Romance,2020-12-22,0.098,0.325,27.32,131,English,4.8,3678
item_001468,Enterprise-wide reciprocal emulation,War,2023-01-31,0.38,0.707,9.21,97,French,4.5,6804
item_001469,Ergonomic 24hour capability,Family,2016-03-27,0.177,0.685,1.11,136,English,2.0,2522
item_001470,Self-enabling bottom-line support,Music,2024-06-23,0.321,0.912,0.0,162,Japanese,3.0,2802
item_001471,Seamless intangible installation,Romance,2016-06-14,0.485,0.895,0.0,91,Japanese,4.9,3166
item_001472,Monitored next generation workforce,Mystery,2022-05-16,0.222,0.508,25.02,177,German,2.4,6406
item_001473,Advanced scalable customer loyalty,Documentary,2022-11-24,0.178,0.994,12.68,111,Japanese,2.5,3794
item_001474,Function-based asymmetric function,Comedy,2018-12-31,0.35,0.445,0.0,62,Japanese,2.4,9462
item_001475,Reactive fresh-thinking throughput,Mystery,2016-01-22,0.558,0.204,25.44,96,Japanese,2.5,5292
item_001476,Synergized full-range Graphical User Interface,Drama,2019-12-16,0.218,0.965,3.69,36,German,2.0,9730
item_001477,Re-contextualized reciprocal algorithm,Crime,2024-04-26,0.057,0.738,0.0,37,Japanese,4.1,1300
item_001478,Ergonomic full-range Graphical User Interface,Mystery,2025-03-22,0.257,0.463,1.72,63,German,3.9,5877
item_001479,Polarized methodical website,Documentary,2016-05-08,0.196,0.887,0.0,91,Spanish,2.9,8782
item_001480,Devolved mission-critical collaboration,Family,2022-04-09,0.197,0.853,0.0,126,French,4.0,4515
item_001481,Public-key full-range Local Area Network,Animation,2023-11-02,0.144,0.81,28.1,35,Japanese,4.6,1827
item_001482,Open-source value-added approach,Science Fiction,2024-05-07,0.618,0.644,27.88,61,English,2.4,4302
item_001483,Innovative non-volatile success,Documentary,2022-10-12,0.378,1.0,3.68,156,French,4.7,3417
item_001484,Realigned national adapter,Mystery,2018-01-29,0.59,0.973,0.0,55,German,4.4,6788
item_001485,Synergized full-range website,Animation,2025-02-27,0.22,0.582,15.1,49,Spanish,4.1,6158
item_001486,Multi-channeled asymmetric collaboration,Horror,2018-10-20,0.424,0.801,19.36,145,Spanish,2.5,176
item_001487,Assimilated global implementation,Documentary,2022-04-06,0.365,0.623,0.0,175,Japanese,4.6,1930
item_001488,Down-sized object-oriented portal,Horror,2019-11-23,0.188,0.147,29.81,153,Japanese,3.8,92
item_001489,Right-sized bifurcated toolset,Documentary,2023-07-07,0.224,0.761,0.0,163,French,4.8,3169
item_001490,Triple-buffered foreground strategy,Action,2016-04-24,0.185,0.736,0.0,167,English,3.6,2506
item_001491,Open-source background methodology,Drama,2024-10-07,0.276,0.629,0.0,123,English,4.7,493
item_001492,Multi-layered local framework,Horror,2018-02-27,0.197,0.684,5.01,51,Spanish,2.8,7900
item_001493,Innovative context-sensitive budgetary management,Drama,2019-09-28,0.305,0.947,28.63,119,Japanese,4.0,7662
item_001494,Automated zero-defect customer loyalty,Thriller,2025-02-17,0.308,0.836,0.0,141,Japanese,4.8,3173
item_001495,Organic motivating algorithm,Fantasy,2023-12-27,0.175,0.608,0.0,74,Spanish,4.1,4615
item_001496,Profit-focused coherent core,Mystery,2019-05-26,0.122,0.427,3.97,180,French,2.5,3382
item_001497,Polarized upward-trending moderator,Thriller,2019-02-06,0.236,1.0,0.0,140,German,3.3,4461
item_001498,Inverse client-server throughput,Horror,2024-09-18,0.251,0.857,0.0,57,Japanese,3.1,3282
item_001499,Programmable systematic capacity,Music,2018-01-18,0.296,1.0,0.0,125,English,3.3,563
